Two-way-hallway
4
0,Distracted,0.5940824,-0.9765999,-17.11825,0,-0.58,25.1,1,Paying Attention
0,Distracted,0.1041341,-0.9765999,-11.78405,0,-0.58,25.1,1,Paying Attention
0,Normative,0.5810843,-0.9765999,-18.68216,0,-0.58,25.1,1,Paying Attention
0,Normative,0.5315146,-0.9765999,-15.24336,0,-0.58,25.1,1,Paying Attention
1,Distracted,0.5940652,-0.9765999,-17.11721,0,-0.58,25.1,1,Paying Attention
1,Distracted,0.1041307,-0.9765999,-11.78301,0,-0.58,25.1,1,Paying Attention
1,Normative,0.5810685,-0.9765999,-18.68112,0,-0.58,25.1,1,Paying Attention
1,Normative,0.5314989,-0.9765999,-15.24232,0,-0.58,25.1,1,Paying Attention
2,Distracted,0.5940323,-0.9765999,-17.11517,0,-0.58,25.1,1,Paying Attention
2,Distracted,0.1041236,-0.9765999,-11.78097,0,-0.58,25.1,1,Paying Attention
2,Normative,0.581037,-0.9765999,-18.67908,0,-0.58,25.1,1,Paying Attention
2,Normative,0.5314674,-0.9765999,-15.24028,0,-0.58,25.1,1,Paying Attention
3,Distracted,0.5939837,-0.9765999,-17.11218,0,-0.58,25.1,1,Paying Attention
3,Distracted,0.1041136,-0.9765999,-11.77797,0,-0.58,25.1,1,Paying Attention
3,Normative,0.5809913,-0.9765999,-18.67608,0,-0.58,25.1,1,Paying Attention
3,Normative,0.5314212,-0.9765999,-15.23729,0,-0.58,25.1,1,Paying Attention
4,Distracted,0.5939198,-0.9765999,-17.10826,0,-0.58,25.1,1,Paying Attention
4,Distracted,0.1041012,-0.9765999,-11.77406,0,-0.58,25.1,1,Paying Attention
4,Normative,0.5809317,-0.9765999,-18.67216,0,-0.58,25.1,1,Paying Attention
4,Normative,0.5313611,-0.9765999,-15.23337,0,-0.58,25.1,1,Paying Attention
5,Distracted,0.5938416,-0.9765999,-17.10346,0,-0.58,25.1,1,Paying Attention
5,Distracted,0.104085,-0.9765999,-11.76926,0,-0.58,25.1,1,Paying Attention
5,Normative,0.5808587,-0.9765999,-18.66737,0,-0.58,25.1,1,Paying Attention
5,Normative,0.5312877,-0.9765999,-15.22857,0,-0.58,25.1,1,Paying Attention
6,Distracted,0.59375,-0.9765999,-17.09781,0,-0.58,25.1,1,Paying Attention
6,Distracted,0.1040668,-0.9765999,-11.76361,0,-0.58,25.1,1,Paying Attention
6,Normative,0.5807724,-0.9765999,-18.66172,0,-0.58,25.1,1,Paying Attention
6,Normative,0.5312014,-0.9765999,-15.22292,0,-0.58,25.1,1,Paying Attention
7,Distracted,0.5936451,-0.9765999,-17.09135,0,-0.58,25.1,1,Paying Attention
7,Distracted,0.1040454,-0.9765999,-11.75714,0,-0.58,25.1,1,Paying Attention
7,Normative,0.5806742,-0.9765999,-18.65526,0,-0.58,25.1,1,Paying Attention
7,Normative,0.5311027,-0.9765999,-15.21646,0,-0.58,25.1,1,Paying Attention
8,Distracted,0.5935273,-0.9765999,-17.08411,0,-0.58,25.1,1,Paying Attention
8,Distracted,0.1040215,-0.9765999,-11.7499,0,-0.58,25.1,1,Paying Attention
8,Normative,0.580564,-0.9765999,-18.64801,0,-0.58,25.1,1,Paying Attention
8,Normative,0.5309925,-0.9765999,-15.20922,0,-0.58,25.1,1,Paying Attention
9,Distracted,0.5933971,-0.9765999,-17.07612,0,-0.58,25.1,1,Paying Attention
9,Distracted,0.1039953,-0.9765999,-11.74191,0,-0.58,25.1,1,Paying Attention
9,Normative,0.580442,-0.9765999,-18.64002,0,-0.58,25.1,1,Paying Attention
9,Normative,0.5308704,-0.9765999,-15.20123,0,-0.58,25.1,1,Paying Attention
10,Distracted,0.5932555,-0.9765999,-17.0674,0,-0.58,25.1,1,Paying Attention
10,Distracted,0.1039667,-0.9765999,-11.73319,0,-0.58,25.1,1,Paying Attention
10,Normative,0.5803094,-0.9765999,-18.63131,0,-0.58,25.1,1,Paying Attention
10,Normative,0.5307374,-0.9765999,-15.19251,0,-0.58,25.1,1,Paying Attention
11,Distracted,0.5931029,-0.9765999,-17.058,0,-0.58,25.1,1,Paying Attention
11,Distracted,0.1039357,-0.9765999,-11.72379,0,-0.58,25.1,1,Paying Attention
11,Normative,0.5801668,-0.9765999,-18.6219,0,-0.58,25.1,1,Paying Attention
11,Normative,0.5305943,-0.9765999,-15.18311,0,-0.58,25.1,1,Paying Attention
12,Distracted,0.5929394,-0.9765999,-17.04793,0,-0.58,25.1,1,Paying Attention
12,Distracted,0.1039023,-0.9765999,-11.71372,0,-0.58,25.1,1,Paying Attention
12,Normative,0.5800138,-0.9765999,-18.61183,0,-0.58,25.1,1,Paying Attention
12,Normative,0.5304408,-0.9765999,-15.17304,0,-0.58,25.1,1,Paying Attention
13,Distracted,0.5927658,-0.9765999,-17.03722,0,-0.58,25.1,1,Paying Attention
13,Distracted,0.1038671,-0.9765999,-11.70301,0,-0.58,25.1,1,Paying Attention
13,Normative,0.5798516,-0.9765999,-18.60113,0,-0.58,25.1,1,Paying Attention
13,Normative,0.5302777,-0.9765999,-15.16233,0,-0.58,25.1,1,Paying Attention
14,Distracted,0.5925822,-0.9765999,-17.02591,0,-0.58,25.1,1,Paying Attention
14,Distracted,0.1038299,-0.9765999,-11.69169,0,-0.58,25.1,1,Paying Attention
14,Normative,0.57968,-0.9765999,-18.58981,0,-0.58,25.1,1,Paying Attention
14,Normative,0.5301051,-0.9765999,-15.15102,0,-0.58,25.1,1,Paying Attention
15,Distracted,0.5923891,-0.9765999,-17.014,0,-0.58,25.1,1,Paying Attention
15,Distracted,0.1037908,-0.9765999,-11.67979,0,-0.58,25.1,1,Paying Attention
15,Normative,0.5794992,-0.9765999,-18.57791,0,-0.58,25.1,1,Paying Attention
15,Normative,0.5299234,-0.9765999,-15.13911,0,-0.58,25.1,1,Paying Attention
16,Distracted,0.5921865,-0.9765999,-17.00154,0,-0.58,25.1,1,Paying Attention
16,Distracted,0.1037502,-0.9765999,-11.66732,0,-0.58,25.1,1,Paying Attention
16,Normative,0.5793099,-0.9765999,-18.56544,0,-0.58,25.1,1,Paying Attention
16,Normative,0.5297337,-0.9765999,-15.12664,0,-0.58,25.1,1,Paying Attention
17,Distracted,0.5919752,-0.9765999,-16.98853,0,-0.58,25.1,1,Paying Attention
17,Distracted,0.1037078,-0.9765999,-11.65431,0,-0.58,25.1,1,Paying Attention
17,Normative,0.5791125,-0.9765999,-18.55243,0,-0.58,25.1,1,Paying Attention
17,Normative,0.5295348,-0.9765999,-15.11363,0,-0.58,25.1,1,Paying Attention
18,Distracted,0.5917559,-0.9765999,-16.975,0,-0.58,25.1,1,Paying Attention
18,Distracted,0.1036639,-0.9765999,-11.64078,0,-0.58,25.1,1,Paying Attention
18,Normative,0.5789065,-0.9765999,-18.5389,0,-0.58,25.1,1,Paying Attention
18,Normative,0.5293279,-0.9765999,-15.10011,0,-0.58,25.1,1,Paying Attention
19,Distracted,0.5915279,-0.9765999,-16.96097,0,-0.58,25.1,1,Paying Attention
19,Distracted,0.1036177,-0.9765999,-11.62675,0,-0.58,25.1,1,Paying Attention
19,Normative,0.5786934,-0.9765999,-18.52487,0,-0.58,25.1,1,Paying Attention
19,Normative,0.5291133,-0.9765999,-15.08608,0,-0.58,25.1,1,Paying Attention
20,Distracted,0.5912929,-0.9765999,-16.94647,0,-0.58,25.1,1,Paying Attention
20,Distracted,0.1035705,-0.9765999,-11.61224,0,-0.58,25.1,1,Paying Attention
20,Normative,0.5784731,-0.9765999,-18.51037,0,-0.58,25.1,1,Paying Attention
20,Normative,0.5288911,-0.9765999,-15.07157,0,-0.58,25.1,1,Paying Attention
21,Distracted,0.5910501,-0.9765999,-16.9315,0,-0.58,25.1,1,Paying Attention
21,Distracted,0.1035218,-0.9765999,-11.59727,0,-0.58,25.1,1,Paying Attention
21,Normative,0.5782452,-0.9765999,-18.4954,0,-0.58,25.1,1,Paying Attention
21,Normative,0.5286617,-0.9765999,-15.05661,0,-0.58,25.1,1,Paying Attention
22,Distracted,0.5908008,-0.9765999,-16.91609,0,-0.58,25.1,1,Paying Attention
22,Distracted,0.1034718,-0.9765999,-11.58186,0,-0.58,25.1,1,Paying Attention
22,Normative,0.5780115,-0.9765999,-18.48,0,-0.58,25.1,1,Paying Attention
22,Normative,0.5284257,-0.9765999,-15.0412,0,-0.58,25.1,1,Paying Attention
23,Distracted,0.5905447,-0.9765999,-16.90026,0,-0.58,25.1,1,Paying Attention
23,Distracted,0.1034198,-0.9765999,-11.56603,0,-0.58,25.1,1,Paying Attention
23,Normative,0.5777707,-0.9765999,-18.46416,0,-0.58,25.1,1,Paying Attention
23,Normative,0.5281825,-0.9765999,-15.02537,0,-0.58,25.1,1,Paying Attention
24,Distracted,0.5902815,-0.9765999,-16.88403,0,-0.58,25.1,1,Paying Attention
24,Distracted,0.1033673,-0.9765999,-11.54979,0,-0.58,25.1,1,Paying Attention
24,Normative,0.5775237,-0.9765999,-18.44793,0,-0.58,25.1,1,Paying Attention
24,Normative,0.5279336,-0.9765999,-15.00913,0,-0.58,25.1,1,Paying Attention
25,Distracted,0.5900121,-0.9765999,-16.8674,0,-0.58,25.1,1,Paying Attention
